Area Code,Area,Months,Element,Unit,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
205,Western Sahara,Mar–Apr–May,Temperature change,°C,2.154,1.528,1.006,1.73,1.53,1.82,0.879,2.685,0.909,1.616
205,Western Sahara,Jun–Jul–Aug,Temperature change,°C,1.058,1.37,1.975,1.417,1.116,1.679,1.65,2.276,1.032,1.225
205,Western Sahara,Sep–Oct–Nov,Temperature change,°C,1.528,1.464,1.949,1.299,1.65,1.878,1.371,2.068,0.909,1.802
205,Western Sahara,Meteorological year,Temperature change,°C,1.905,1.553,1.343,1.389,1.341,1.476,1.649,2.18,0.842,1.56
249,Yemen,January,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,February,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,March,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,April,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,May,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,June,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,July,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,August,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,September,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,October,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,November,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,December,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,Dec–Jan–Feb,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,Mar–Apr–May,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,Jun–Jul–Aug,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,Sep–Oct–Nov,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
249,Yemen,Meteorological year,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,January,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,February,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,March,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,April,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,May,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,June,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,July,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,August,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,September,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,October,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,November,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,December,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,Dec–Jan–Feb,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,Mar–Apr–May,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,Jun–Jul–Aug,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,Sep–Oct–Nov,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
248,Yugoslav SFR,Meteorological year,Temperature change,°C,1.093264345,0.853738462,0.887970893,0.965319951,1.101856475,1.301134715,1.449329871,1.300110015,1.273723635,1.441565657
251,Zambia,January,Temperature change,°C,1.396,1.116,0.86,1.068,0.785,1.876,1.46,0.377,2.175,1.989
251,Zambia,February,Temperature change,°C,1.116,0.852,0.235,1.44,0.564,2.303,2.014,0.376,1.332,0.478
251,Zambia,March,Temperature change,°C,1.591,0.999,1.419,0.731,0.558,3.581,1.718,0.144,1.745,1.617
251,Zambia,April,Temperature change,°C,1.039,1.311,-0.795,0.961,0.153,0.706,-1.202,0.048,-0.365,1.829
251,Zambia,May,Temperature change,°C,3.051,1.423,0.769,0.621,1.264,1.377,-0.902,1.233,1.196,2.339
251,Zambia,June,Temperature change,°C,1.363,2.379,0.963,1.182,1.421,1.409,1.899,0.548,1.584,1.738
251,Zambia,July,Temperature change,°C,1.527,0.733,1.047,0.692,2.141,1.864,1.558,1.63,-0.388,0.536
251,Zambia,August,Temperature change,°C,0.784,0.375,3.534,1.955,1.322,0.538,1.573,0.247,2.969,1.605
251,Zambia,September,Temperature change,°C,1.424,0.624,1.402,1.886,0.378,1.692,1.708,0.567,2.496,-0.781
251,Zambia,October,Temperature change,°C,2.055,0.147,1.425,0.494,0.383,1.96,2.416,1.221,-1.085,1.662
251,Zambia,November,Temperature change,°C,1.43,0.745,0.921,1.498,1.553,1.975,1.984,0.274,0.847,2.648
251,Zambia,December,Temperature change,°C,0.716,1.894,0.834,1.085,2.288,1.984,1.088,1.333,1.815,1.307
251,Zambia,Dec–Jan–Feb,Temperature change,°C,1.163,0.895,0.996,1.114,0.811,2.156,1.819,0.614,1.613,1.427
251,Zambia,Mar–Apr–May,Temperature change,°C,1.894,1.244,0.464,0.771,0.658,1.888,-0.129,0.475,0.859,1.928
251,Zambia,Jun–Jul–Aug,Temperature change,°C,1.225,1.162,1.848,1.276,1.628,1.27,1.677,0.808,1.388,1.293
251,Zambia,Sep–Oct–Nov,Temperature change,°C,1.636,0.505,1.249,1.293,0.771,1.876,2.036,0.687,0.753,1.176
251,Zambia,Meteorological year,Temperature change,°C,1.48,0.952,1.139,1.114,0.967,1.797,1.351,0.646,1.153,1.456
181,Zimbabwe,January,Temperature change,°C,1.116,0.079,0.385,-0.192,0.054,0.504,1.316,-0.184,0.686,0.657
181,Zimbabwe,February,Temperature change,°C,1.065,-0.45,0.786,0.163,0.087,1.264,2.429,0.321,-0.797,0.411
181,Zimbabwe,March,Temperature change,°C,1.015,1.414,0.711,-0.078,0.417,1.24,1.816,-0.591,0.139,1.407
181,Zimbabwe,April,Temperature change,°C,0.653,0.66,-0.824,-0.475,-0.608,0.124,0.575,-0.9,-0.215,1.094
181,Zimbabwe,May,Temperature change,°C,1.855,0.647,0.581,-0.084,0.165,1.014,-0.661,0.074,0.86,0.857
181,Zimbabwe,June,Temperature change,°C,0.424,0.996,0.633,1.119,0.883,0.537,0.744,1.09,0.702,0.748
181,Zimbabwe,July,Temperature change,°C,0.791,0.483,0.801,0.622,0.18,2.004,0.73,0.79,-0.203,1.106
181,Zimbabwe,August,Temperature change,°C,-0.271,-0.492,0.642,1.444,0.715,1.138,0.596,0.095,2.769,1.882
181,Zimbabwe,September,Temperature change,°C,1.597,0.939,1.597,1.787,0.74,1.141,1.622,1.001,2.95,0.059
181,Zimbabwe,October,Temperature change,°C,2.027,0.121,0.615,-0.638,0.138,1.855,2.084,0.915,-1.216,2.009
181,Zimbabwe,November,Temperature change,°C,1.312,1.405,1.122,1.145,0.848,1.488,1.595,-0.511,-0.322,2.448
181,Zimbabwe,December,Temperature change,°C,0.546,0.322,0.311,-0.125,0.78,2.791,1.129,0.598,1.213,2.083
181,Zimbabwe,Dec–Jan–Feb,Temperature change,°C,1.107,0.058,0.498,0.094,0.005,0.849,2.179,0.422,0.162,0.76
181,Zimbabwe,Mar–Apr–May,Temperature change,°C,1.174,0.907,0.156,-0.212,-0.009,0.793,0.577,-0.472,0.261,1.119
181,Zimbabwe,Jun–Jul–Aug,Temperature change,°C,0.315,0.329,0.692,1.062,0.593,1.226,0.69,0.658,1.089,1.245
181,Zimbabwe,Sep–Oct–Nov,Temperature change,°C,1.645,0.822,1.111,0.765,0.575,1.495,1.767,0.468,0.471,1.505
181,Zimbabwe,Meteorological year,Temperature change,°C,1.06,0.529,0.614,0.427,0.291,1.091,1.303,0.269,0.496,1.157
5000,World,January,Temperature change,°C,1.092,0.7,0.654,1.131,1.174,1.529,1.813,1.758,1.349,1.697
5000,World,February,Temperature change,°C,1.287,0.56,0.491,1.305,0.555,1.657,2.624,1.944,1.315,1.341
5000,World,March,Temperature change,°C,1.574,1.007,0.892,1.109,1.429,1.719,2.568,2.014,1.652,2.138
5000,World,April,Temperature change,°C,1.534,1.243,1.552,0.901,1.459,1.225,2.046,1.468,1.367,1.707
5000,World,May,Temperature change,°C,1.271,0.856,1.397,1.185,1.227,1.389,1.382,1.29,1.286,1.281
5000,World,June,Temperature change,°C,1.227,1.046,1.313,1.18,1.06,1.362,1.335,1.235,1.107,1.515
5000,World,July,Temperature change,°C,1.235,1.06,1.083,0.882,0.863,1.123,1.294,1.259,1.311,1.207
5000,World,August,Temperature change,°C,1.108,1.033,1.043,0.856,1.069,1.262,1.45,1.301,1.066,1.201
5000,World,September,Temperature change,°C,0.94,1.023,1.14,0.883,0.903,1.324,1.408,1.322,1.176,1.415
5000,World,October,Temperature change,°C,1.198,1.186,1.144,1.032,1.065,1.546,0.998,1.206,1.383,1.545
5000,World,November,Temperature change,°C,1.664,0.741,1.204,1.492,0.761,1.544,1.11,1.235,0.973,1.392
5000,World,December,Temperature change,°C,0.635,1.054,0.298,1.057,1.342,2.058,1.246,1.629,1.24,1.88
5000,World,Dec–Jan–Feb,Temperature change,°C,0.997,0.628,0.733,0.909,0.929,1.509,2.165,1.649,1.431,1.426
5000,World,Mar–Apr–May,Temperature change,°C,1.46,1.035,1.28,1.065,1.372,1.444,1.999,1.591,1.435,1.708
5000,World,Jun–Jul–Aug,Temperature change,°C,1.19,1.046,1.146,0.972,0.998,1.25,1.359,1.265,1.161,1.308
5000,World,Sep–Oct–Nov,Temperature change,°C,1.267,0.983,1.163,1.136,0.91,1.471,1.172,1.254,1.178,1.451
5000,World,Meteorological year,Temperature change,°C,1.228,0.923,1.081,1.021,1.052,1.419,1.674,1.44,1.301,1.473
5100,Africa,January,Temperature change,°C,1.602,0.643,0.016,0.896,1.07,0.243,1.366,0.636,0.67,0.759
5100,Africa,February,Temperature change,°C,2.412,0.632,0.068,1.003,0.72,0.921,1.303,0.958,1.13,0.654
5100,Africa,March,Temperature change,°C,1.692,1.147,0.528,1.797,0.714,0.937,1.655,1.021,1.52,1.337
5100,Africa,April,Temperature change,°C,2.105,1.151,0.954,1.043,1.162,0.942,1.956,1.306,1.285,1.645
5100,Africa,May,Temperature change,°C,1.611,1.138,1.054,1.137,1.142,1.666,1.404,1.63,1.2,1.684
5100,Africa,June,Temperature change,°C,1.241,1.092,1.093,1.009,1.242,1.164,1.465,1.471,1.201,1.637
5100,Africa,July,Temperature change,°C,1.181,1.196,0.943,0.938,1.475,1.607,1.174,1.494,1.52,1.728
5100,Africa,August,Temperature change,°C,1.093,0.943,0.984,0.633,1.206,1.629,1.218,1.274,1.341,1.632
5100,Africa,September,Temperature change,°C,1.103,1.126,0.73,0.937,1.106,1.396,1.342,1.546,1.364,1.411
5100,Africa,October,Temperature change,°C,1.416,0.606,1.23,0.962,0.96,2,1.908,1.06,1.22,1.46
5100,Africa,November,Temperature change,°C,1.471,0.554,1.57,1.033,1.055,1.179,1.716,0.781,1.3,1.883
5100,Africa,December,Temperature change,°C,1.177,0.206,0.777,0.582,0.805,0.81,1.508,0.911,1.153,1.371
5100,Africa,Dec–Jan–Feb,Temperature change,°C,1.857,0.816,0.097,0.892,0.79,0.657,1.159,1.034,0.904,0.855
5100,Africa,Mar–Apr–May,Temperature change,°C,1.803,1.145,0.845,1.326,1.006,1.182,1.671,1.319,1.335,1.555
5100,Africa,Jun–Jul–Aug,Temperature change,°C,1.172,1.075,1.007,0.86,1.307,1.469,1.286,1.413,1.354,1.665
5100,Africa,Sep–Oct–Nov,Temperature change,°C,1.33,0.761,1.177,0.978,1.04,1.525,1.654,1.129,1.294,1.585
5100,Africa,Meteorological year,Temperature change,°C,1.541,0.949,0.781,1.014,1.036,1.208,1.442,1.224,1.222,1.415
5101,Eastern Africa,January,Temperature change,°C,1.259,0.856,0.556,1.184,0.967,0.787,1.442,1.262,0.668,1.303
5101,Eastern Africa,February,Temperature change,°C,1.274,0.777,0.838,1.198,0.699,1.375,1.443,1.163,1.178,1.245
5101,Eastern Africa,March,Temperature change,°C,0.988,0.674,0.96,0.974,1.005,1.509,2.469,1.114,0.843,1.503
5101,Eastern Africa,April,Temperature change,°C,1.215,1.502,0.409,0.73,0.766,0.88,1.084,1.112,0.42,2.017
5101,Eastern Africa,May,Temperature change,°C,1.736,1.234,0.984,0.798,1.093,1.284,0.503,1.299,0.851,1.799
5101,Eastern Africa,June,Temperature change,°C,1.37,1.529,1.049,0.885,1.368,1.187,1.127,1.568,0.926,1.418
5101,Eastern Africa,July,Temperature change,°C,0.965,1.156,0.925,0.65,1.362,1.781,1.18,1.619,0.718,1.508
5101,Eastern Africa,August,Temperature change,°C,0.654,0.827,1.441,1.043,1.243,1.445,1.103,1.394,1.722,1.822
5101,Eastern Africa,September,Temperature change,°C,0.966,1.068,1.343,1.42,0.742,1.636,1.124,1.637,1.789,1.112
5101,Eastern Africa,October,Temperature change,°C,1.653,0.589,1.303,0.427,0.671,1.86,1.399,1.382,0.598,1.331
5101,Eastern Africa,November,Temperature change,°C,1.388,0.657,1.172,1.082,1.068,1.436,1.504,0.681,1.09,1.681
5101,Eastern Africa,December,Temperature change,°C,0.992,0.903,1.123,0.669,1.035,1.71,1.416,0.991,1.449,1.269
5101,Eastern Africa,Dec–Jan–Feb,Temperature change,°C,1.286,0.875,0.767,1.169,0.777,1.069,1.528,1.28,0.946,1.332
5101,Eastern Africa,Mar–Apr–May,Temperature change,°C,1.313,1.131,0.783,0.834,0.956,1.224,1.352,1.175,0.705,1.773
5101,Eastern Africa,Jun–Jul–Aug,Temperature change,°C,0.996,1.164,1.141,0.861,1.324,1.476,1.136,1.527,1.122,1.582
5101,Eastern Africa,Sep–Oct–Nov,Temperature change,°C,1.336,0.767,1.274,0.978,0.827,1.644,1.337,1.234,1.159,1.374
5101,Eastern Africa,Meteorological year,Temperature change,°C,1.233,0.983,0.99,0.96,0.971,1.353,1.338,1.304,0.983,1.515
5102,Middle Africa,January,Temperature change,°C,1.201,0.241,0.153,1.286,0.788,0.188,1.024,1.707,0.275,1.509
5102,Middle Africa,February,Temperature change,°C,1.883,1.103,0.716,1.488,0.9,1.043,1.303,0.649,1.764,1.552
5102,Middle Africa,March,Temperature change,°C,1.102,1.028,0.612,1.063,0.919,1.131,1.977,0.363,1.408,1.957
5102,Middle Africa,April,Temperature change,°C,1.65,0.946,0.868,0.924,0.626,0.591,1.584,1.171,1.268,1.8
5102,Middle Africa,May,Temperature change,°C,1.666,1.274,0.442,0.661,0.703,1.262,1.231,1.183,0.883,1.244
5102,Middle Africa,June,Temperature change,°C,1.163,1.07,0.619,0.98,1.306,1.109,1.143,1.142,1.381,1.458
5102,Middle Africa,July,Temperature change,°C,0.946,1.072,0.646,0.729,1.363,1.875,1.281,1.232,1.5,1.658
5102,Middle Africa,August,Temperature change,°C,0.85,0.793,0.524,0.351,0.512,1.306,1.332,0.927,1.167,1.332
5102,Middle Africa,September,Temperature change,°C,1.025,0.361,0.429,0.596,0.289,0.787,1.353,1.126,1.221,1.22
5102,Middle Africa,October,Temperature change,°C,1.037,0.332,0.413,0.705,0.473,1.483,1.606,1.117,1.424,0.849
5102,Middle Africa,November,Temperature change,°C,0.962,0.38,0.831,0.788,0.913,1.324,1.718,1.083,1.548,1.964
5102,Middle Africa,December,Temperature change,°C,0.499,-0.201,0.777,0.794,1.035,0.347,1.465,1.506,1.167,1.415
5102,Middle Africa,Dec–Jan–Feb,Temperature change,°C,1.297,0.614,0.222,1.184,0.827,0.756,0.891,1.273,1.182,1.409
5102,Middle Africa,Mar–Apr–May,Temperature change,°C,1.472,1.083,0.641,0.882,0.749,0.994,1.597,0.905,1.186,1.667
5102,Middle Africa,Jun–Jul–Aug,Temperature change,°C,0.986,0.978,0.597,0.687,1.061,1.43,1.252,1.1,1.349,1.483
5102,Middle Africa,Sep–Oct–Nov,Temperature change,°C,1.008,0.358,0.558,0.697,0.558,1.198,1.559,1.109,1.398,1.344
5102,Middle Africa,Meteorological year,Temperature change,°C,1.191,0.758,0.504,0.863,0.799,1.095,1.325,1.097,1.279,1.476
5103,Northern Africa,January,Temperature change,°C,2.44,1.442,-0.921,0.587,1.427,-0.344,1.683,-1.212,1.248,-0.544
5103,Northern Africa,February,Temperature change,°C,3.443,-0.034,-2.011,-0.133,1.132,-0.319,1.641,1.226,0.603,-0.839
5103,Northern Africa,March,Temperature change,°C,2.479,1.122,-0.312,2.922,0.684,0.096,0.587,1.233,2.678,0.248
5103,Northern Africa,April,Temperature change,°C,3.007,1.382,1.566,1.795,2.105,1.421,2.921,1.551,2.315,1.017
5103,Northern Africa,May,Temperature change,°C,1.125,0.987,1.904,1.85,1.895,2.107,2.294,2.819,1.58,1.476
5103,Northern Africa,June,Temperature change,°C,1.502,0.87,2.41,0.581,0.865,0.482,2.077,1.747,1.037,1.893
5103,Northern Africa,July,Temperature change,°C,1.574,1.943,2.275,1.097,1.853,1.265,1.387,1.865,2.739,2.197
5103,Northern Africa,August,Temperature change,°C,1.587,1.33,1.808,0.849,2.234,2.234,0.947,1.817,1.275,2.055
5103,Northern Africa,September,Temperature change,°C,1.439,1.918,1.132,1.317,2.501,1.923,1.57,1.455,1.553,1.895
5103,Northern Africa,October,Temperature change,°C,1.76,0.446,2.473,2.005,1.531,2.702,2.984,0.552,1.491,2.182
5103,Northern Africa,November,Temperature change,°C,2.161,0.552,2.516,1.219,1.694,1.056,1.66,0.376,1.271,1.513
5103,Northern Africa,December,Temperature change,°C,2.063,0.285,0.794,0.266,0.538,0.797,1.121,0.436,1.014,1.875
5103,Northern Africa,Dec–Jan–Feb,Temperature change,°C,2.683,1.273,-0.883,0.416,0.941,-0.041,1.373,0.378,0.762,-0.123
5103,Northern Africa,Mar–Apr–May,Temperature change,°C,2.204,1.164,1.052,2.189,1.561,1.208,1.934,1.868,2.191,0.913
5103,Northern Africa,Jun–Jul–Aug,Temperature change,°C,1.554,1.381,2.164,0.842,1.651,1.327,1.471,1.81,1.684,2.048
5103,Northern Africa,Sep–Oct–Nov,Temperature change,°C,1.787,0.972,2.04,1.514,1.909,1.894,2.072,0.794,1.438,1.863
5103,Northern Africa,Meteorological year,Temperature change,°C,2.057,1.197,1.094,1.24,1.515,1.097,1.712,1.212,1.519,1.175
5104,Southern Africa,January,Temperature change,°C,0.325,-0.624,0.974,0.923,0.873,1.297,1.77,-0.257,1.405,1.172
5104,Southern Africa,February,Temperature change,°C,1.275,0.185,0.073,1.443,0.649,1.309,2.042,0.194,0.59,1.554
5104,Southern Africa,March,Temperature change,°C,1.612,0.556,0.909,1.481,0.001,1.498,1.062,0.175,0.366,2.496
5104,Southern Africa,April,Temperature change,°C,1.344,0.023,0.097,0.248,-0.072,0.977,1.948,0.659,1.045,1.808
5104,Southern Africa,May,Temperature change,°C,2.194,0.708,1.325,1.094,1.661,2.254,1.208,1.366,1.654,2.912
5104,Southern Africa,June,Temperature change,°C,0.619,0.276,0.294,1.73,0.979,0.832,1.947,1.718,1.629,1.833
